Id,Label,cell_class,nt_type,primary_type,side,super_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,closnesscentrality,betweenesscentrality,modularity_class
720575940616287377,NO.229,CX,unknown,PFNp,left,central,1,1,2,6,6,12,0.237354,1.74186,0
720575940631468258,FB.1315,CX,ACH,vDeltaM,right,central,7,6,13,67,47,114,0.257528,61.859197,3
720575940620095100,FB.1357,CX,unknown,vDeltaM,left,central,4,5,9,50,27,77,0.258414,27.458745,3
720575940627418750,NO.17,CX,ACH,PFNa,left,central,1,19,20,1,176,177,0.285051,0.87581,1
720575940622030861,EB.329,CX,GABA,ER3p_b,left,central,4,2,6,33,2,35,0.270989,394.602019,4
720575940627653502,CRE.FB.35,CX,GLUT,FB4R,right,central,4,36,40,24,418,442,0.326514,720.375343,3
720575940608859694,FB.1212,CX,unknown,vDeltaJ,right,central,10,9,19,87,70,157,0.269548,230.604966,3
720575940615677780,FB.1083,CX,ACH,vDeltaK,right,central,14,8,22,126,59,185,0.274847,258.953905,3
720575940618901553,FB.1305,CX,ACH,vDeltaL,right,central,7,6,13,79,79,158,0.272997,86.143795,3
720575940618956198,FB.1160,CX,ACH,vDeltaK,left,central,11,8,19,135,64,199,0.287395,192.271521,3
720575940624167973,FB.1225,CX,ACH,vDeltaJ,right,central,10,6,16,112,42,154,0.313389,1844.637677,3
720575940626216177,FB.1345,CX,ACH,vDeltaK,left,central,8,9,17,89,81,170,0.286259,200.588671,3
720575940626721835,EB.61,CX,ACH,EPG,right,central,1,1,2,1,2,3,0.271534,0,3
720575940627048976,FB.1097,CX,ACH,vDeltaL,left,central,11,10,21,88,112,200,0.277747,445.099888,3
720575940631729720,FB.401,CX,GLUT,FB4F_a,left,central,26,49,75,209,677,886,0.310556,1134.157655,3
720575940632180909,FB.1092,CX,ACH,vDeltaK,right,central,13,9,22,142,89,231,0.287681,1233.67681,3
720575940629008079,FB.1375,CX,SER,vDeltaL,right,central,1,4,5,5,38,43,0.262259,0.226232,3
720575940609175758,NO.202,CX,DA,PFNp,left,central,1,1,2,6,4,10,0.271388,33.645766,4
720575940613497490,NO.125,CX,ACH,PFNm,left,central,3,12,15,6,59,65,0.312857,302.711374,0
720575940603238828,FB.1120,CX,ACH,vDeltaM,left,central,7,12,19,92,105,197,0.28887,87.939964,3
720575940611964882,EB.38,CX,GABA,EL,right,central,1,1,2,6,1,7,0.205599,16269.456201,3
720575940612109363,FB.1267,CX,ACH,vDeltaL,left,central,11,10,21,131,74,205,0.275745,113.818946,3
720575940612154664,FB.1084,CX,ACH,vDeltaL,right,central,13,6,19,146,94,240,0.275445,548.951518,3
720575940622200042,FB.1173,CX,ACH,vDeltaM,right,central,7,10,17,99,85,184,0.266045,278.949613,3
720575940627526376,FB.1415,CX,unknown,vDeltaL,right,central,2,5,7,10,31,41,0.260741,11.156448,3
720575940628083712,FB.1129,CX,ACH,vDeltaM,right,central,9,9,18,135,65,200,0.266325,53.086223,3
720575940628182722,FB.1376,CX,unknown,PFNp,left,central,5,2,7,44,12,56,0.24407,0.438954,3
720575940631552204,FB.1167,CX,ACH,vDeltaM,right,central,7,6,13,114,75,189,0.265523,18.784702,3
720575940635911396,FB.1235,CX,ACH,vDeltaM,right,central,5,11,16,117,95,212,0.264691,69.894337,3
720575940625821017,NO.118,CX,ACH,PFNa,right,central,10,8,18,61,41,102,0.294237,547.378301,4
720575940623540007,NO.FB.78,CX,ACH,PFNp,right,central,1,5,6,4,42,46,0.292201,17.612522,0
720575940621537023,NO.266,CX,DA,PFNp,right,central,1,1,2,2,6,8,0.2394,3.206126,0
720575940625511762,EB.110,CX,GABA,ER4d,right,central,3,4,7,3,4,7,0.20562,14.549823,5
720575940603844017,FB.1351,CX,ACH,vDeltaM,right,central,7,8,15,87,56,143,0.259307,101.914766,3
720575940606615561,FB.1184,CX,ACH,vDeltaL,left,central,5,8,13,72,92,164,0.267308,26.946602,3
720575940615645841,FB.1330,CX,ACH,vDeltaJ,left,central,9,8,17,105,78,183,0.261751,150.889971,0
720575940621424854,FB.1304,CX,ACH,vDeltaM,left,central,10,9,19,98,64,162,0.268086,288.154037,3
720575940622559882,FB.1205,CX,ACH,vDeltaL,right,central,13,7,20,135,55,190,0.27366,126.415726,3
720575940622733607,FB.1251,CX,ACH,vDeltaL,right,central,9,6,15,77,55,132,0.272997,82.311223,3
720575940624135205,FB.1250,CX,ACH,vDeltaJ,left,central,7,10,17,56,76,132,0.291781,127.199452,0
720575940624576258,FB.1248,CX,ACH,vDeltaK,left,central,6,6,12,90,67,157,0.262701,22.707757,3
720575940625294217,FB.1224,CX,ACH,vDeltaM,right,central,8,12,20,93,81,174,0.269548,138.496754,3
720575940627145627,FB.1280,CX,ACH,vDeltaK,right,central,8,7,15,105,84,189,0.269871,42.023493,3
720575940627799808,FB.1278,CX,ACH,vDeltaM,right,central,10,7,17,127,96,223,0.25068,54.349038,3
720575940627851458,FB.1196,CX,ACH,vDeltaM,right,central,9,11,20,138,103,241,0.292243,266.809776,3
720575940632059673,FB.1222,CX,ACH,vDeltaL,left,central,9,10,19,85,76,161,0.273365,84.795863,3
720575940634309565,FB.1220,CX,ACH,vDeltaL,right,central,7,8,15,90,77,167,0.262191,32.970008,3
720575940636271706,FB.1313,CX,ACH,vDeltaM,right,central,6,9,15,88,83,171,0.25881,28.967071,3
720575940637487694,FB.1297,CX,ACH,vDeltaL,left,central,11,7,18,97,71,168,0.280205,278.791909,3
720575940638251904,FB.1342,CX,ACH,vDeltaJ,left,central,9,7,16,93,71,164,0.27661,2231.846213,0
720575940639400307,FB.1311,CX,ACH,vDeltaL,right,central,6,7,13,70,83,153,0.284252,92.781051,3
720575940610686938,NO.FB.85,CX,ACH,PFNp,right,central,5,3,8,24,17,41,0.253185,50.762109,3
720575940615267933,FB.1260,CX,ACH,vDeltaM,left,central,5,10,15,126,83,209,0.282273,57.741427,3
720575940627424199,FB.596,CX,GLUT,FB5P,left,central,5,34,39,38,493,531,0.321389,172.110106,0
720575940628909950,SMP.1375,CX,GLUT,FB7F,left,central,1,10,11,6,61,67,0.269871,1.461374,4
720575940605890434,NO.FB.112,CX,ACH,PFNp,left,central,2,2,4,14,14,28,0.23957,4.499476,0
720575940615442315,FB.1392,CX,DA,vDeltaA_a,right,central,3,3,6,23,16,39,0.243806,1.928123,4
720575940635201422,NO.82,CX,ACH,PFNm,right,central,3,9,12,10,61,71,0.304812,127.999077,0
720575940613434786,NO.101,CX,ACH,PFNm,right,central,5,8,13,18,54,72,0.312375,366.281854,2
720575940613711614,FB.758,CX,GLUT,FB8E,right,central,4,48,52,26,567,593,0.305363,1316.352734,4
720575940613748895,SMP.FB.43,CX,GLUT,FB8A,left,central,5,16,21,26,233,259,0.279471,1190.979394,4
720575940610682261,NO.115,CX,ACH,PFNm,right,central,10,16,26,63,88,151,0.297388,956.884329,4
720575940611612018,NO.FB.57,CX,ACH,PFNm,left,central,6,14,20,36,107,143,0.292581,2298.342822,4
720575940616842141,NO.60,CX,ACH,PFNm,right,central,7,18,25,53,118,171,0.312905,1367.965717,4
720575940619051088,NO.141,CX,ACH,PFNm,left,central,6,13,19,46,63,109,0.268122,653.534629,4
720575940626534986,NO.105,CX,ACH,PFNm,right,central,9,10,19,41,56,97,0.26745,378.219387,4
720575940633368171,NO.131,CX,ACH,PFNm,left,central,9,11,20,37,59,96,0.278167,503.994741,4
720575940621750285,NO.FB.120,CX,unknown,PFNp,right,central,1,4,5,5,21,26,0.267768,8.655077,4
720575940615973771,NO.33,CX,ACH,PFNv,left,central,3,14,17,9,250,259,0.325048,18.873403,3
720575940616543745,NO.47,CX,ACH,PFNv,left,central,6,16,22,21,299,320,0.320677,1893.085227,3
720575940621712166,NO.48,CX,ACH,PFNv,left,central,4,18,22,11,259,270,0.334213,1546.879049,3
720575940638647459,FB.1143,CX,GLUT,SA1,right,central,7,7,14,48,37,85,0.239005,426.291401,4
720575940625453145,NO.92,CX,ACH,PFNm,left,central,7,12,19,37,61,98,0.304583,1003.223146,4
720575940610177203,NO.68,CX,ACH,PFNm,left,central,6,13,19,41,78,119,0.31199,2332.426138,4
720575940612710184,NO.FB.110,CX,ACH,PFNp,left,central,2,1,3,10,8,18,0.23644,2.598278,0
720575940633623743,NO.96,CX,ACH,PFNm,left,central,3,6,9,10,45,55,0.278319,86.112462,0
720575940627425276,CRE.FB.29,CX,unknown,FB5P,right,central,7,27,34,54,444,498,0.294622,129.651286,0
720575940628967168,CRE.FB.28,CX,GLUT,FB5Z,right,central,9,34,43,74,591,665,0.305685,436.329868,0
720575940620669110,FB.SMP.67,CX,ACH,FS4A,right,central,6,1,7,35,7,42,0.221797,3011.619237,4
720575940645179592,EB.302,CX,GABA,ER3d,right,central,4,1,5,37,1,38,0.265627,101.146341,4
720575940632088857,FB.1275,CX,GLUT,SA2,left,central,7,9,16,41,50,91,0.239825,263.014915,4
720575940604498208,NO.205,CX,unknown,PFNp,right,central,2,8,10,4,50,54,0.288582,37.185529,0
720575940631132985,FB.1386,CX,unknown,FC1A,right,central,8,7,15,50,46,96,0.274252,78.156132,1
720575940620358012,FB.1367,CX,ACH,unknown,left,central,2,3,5,13,20,33,0.225548,196.64298,4
720575940630286639,SMP.1861,CX,GLUT,FB6S,left,central,1,5,6,5,21,26,0.277671,31.739005,2
720575940615098683,NO.FB.109,CX,unknown,PFNp,left,central,2,3,5,6,14,20,0.285855,218.709047,4
720575940622569827,PB.78,CX,unknown,PFNa,left,central,1,26,27,5,223,228,0.303944,813.980365,1
720575940615748753,NO.142,CX,ACH,PFNm,left,central,7,11,18,41,65,106,0.282548,2113.006218,4
720575940616966557,NO.44,CX,ACH,PFNv,right,central,4,13,17,9,227,236,0.325152,667.181172,3
720575940606734258,NO.282,CX,unknown,PFNp,right,central,2,2,4,5,13,18,0.241281,7.199707,0
720575940606597724,FB.1396,CX,unknown,unknown,left,central,4,4,8,35,23,58,0.266851,489.606741,3
720575940610448307,FB.1339,CX,ACH,vDeltaM,right,central,4,8,12,82,77,159,0.263144,24.960831,3
720575940616267348,FB.1329,CX,ACH,vDeltaM,left,central,5,5,10,64,30,94,0.255837,28.991407,3
720575940622014471,FB.1366,CX,ACH,vDeltaM,left,central,4,1,5,49,8,57,0.232082,0.23886,3
720575940629516793,NO.193,CX,unknown,PFNp,right,central,2,5,7,8,25,33,0.290152,42.493881,0
720575940629391179,FB.1096,CX,GLUT,FB9C,left,central,5,14,19,45,138,183,0.27874,537.471574,4
720575940616884765,NO.186,CX,unknown,PFNp,right,central,3,3,6,14,14,28,0.285292,26.527619,4
720575940618774352,NO.157,CX,ACH,PFNm,left,central,3,9,12,5,60,65,0.292286,129.018354,2
720575940619835892,NO.109,CX,ACH,PFNm,right,central,3,9,12,14,40,54,0.298527,294.030836,2
720575940625863336,FB.1346,CX,GLUT,FB9B,right,central,2,8,10,11,68,79,0.285332,183.1952,4
720575940635223152,FB.556,CX,GLUT,FB8I,left,central,17,29,46,137,330,467,0.288664,834.419881,4
720575940620664741,EB.352,CX,ACH,EPG,right,central,1,2,3,3,2,5,0.22806,2026,2
720575940622897917,CRE.FB.17,CX,GLUT,FB5V,right,central,2,49,51,10,626,636,0.343618,289.024249,3
720575940629615417,SMP.FB.27,CX,GLUT,FB5P,left,central,4,31,35,24,554,578,0.304537,125.089326,0
720575940617425781,EB.262,CX,GABA,ER3d,left,central,5,2,7,82,2,84,0.243542,2040.378355,4
720575940624356234,EB.321,CX,GABA,ER3d,left,central,4,1,5,49,1,50,0.265627,205.120634,4
720575940603409632,NO.239,CX,DA,PFNp,left,central,1,3,4,4,14,18,0.288459,12.318374,4
720575940625176092,NO.106,CX,ACH,PFNm,left,central,4,8,12,13,41,54,0.293896,138.889581,4
720575940629345527,SMP.1178,CX,GLUT,FB7F,right,central,3,3,6,21,18,39,0.256745,14.381731,4
720575940629550039,NO.80,CX,ACH,PFNm,right,central,5,10,15,21,69,90,0.270555,245.937922,4
720575940636802532,NO.FB.49,CX,ACH,PFNm,right,central,3,14,17,9,92,101,0.315339,1706.634001,0
720575940606958859,FB.SMP.49,CX,ACH,FS4A,left,central,12,1,13,85,6,91,0.193453,1997.041467,4
720575940610603214,FB.778,CX,GLUT,SA2,left,central,13,29,42,107,241,348,0.264691,1337.103767,4
720575940611550701,FB.1291,CX,unknown,SA1,right,central,7,4,11,53,23,76,0.241137,197.99671,4
720575940613793302,SLP.FB.17,CX,GLUT,SA3,left,central,9,13,22,62,73,135,0.317761,6483.708511,4
720575940626038403,SLP.FB.14,CX,GLUT,SA3,left,central,4,18,22,28,117,145,0.275595,1442.256169,4
720575940628883838,FB.1060,CX,GLUT,SA2,left,central,12,20,32,75,142,217,0.28243,1651.527889,4
720575940636129758,FB.862,CX,GLUT,FB2L,left,central,10,30,40,61,211,272,0.33013,1489.097109,0
720575940618146901,NO.FB.124,CX,ACH,PFNp,right,central,2,1,3,15,9,24,0.223533,41.651892,3
720575940611363954,FB.1292,CX,ACH,vDeltaA_a,right,central,10,8,18,70,80,150,0.259439,1186.810358,4
720575940634360824,NO.40,CX,ACH,PFNv,right,central,6,18,24,28,265,293,0.338397,1692.358943,3
720575940612920466,EB.163,CX,ACH,PEN_b/PEN2,right,central,3,9,12,6,18,24,0.277938,1697.463207,3
720575940619476126,EB.161,CX,ACH,PEN_a/PEN1,right,central,3,2,5,3,3,6,0.276045,2490.265664,3
720575940610545561,FB.1380,CX,ACH,vDeltaA_a,left,central,8,3,11,52,19,71,0.243864,53.360746,4
720575940611568686,FB.1255,CX,GLUT,FB8D,left,central,5,7,12,38,130,168,0.273439,34.378578,4
720575940619550708,FB.1358,CX,ACH,vDeltaA_a,right,central,2,4,6,11,27,38,0.254808,1.288292,4
720575940630145071,SLP.FB.12,CX,GLUT,FB9A,right,central,6,24,30,45,196,241,0.284971,945.40607,4
720575940632827496,FB.1158,CX,GLUT,FB9C,left,central,5,13,18,41,136,177,0.27809,657.719435,4
720575940637503603,FB.1188,CX,GLUT,FB8D,right,central,8,9,17,55,136,191,0.270989,110.476389,4
720575940618867888,FB.1230,CX,ACH,vDeltaM,left,central,7,9,16,104,87,191,0.281528,73.144804,3
720575940610776900,FB.1295,CX,ACH,vDeltaM,left,central,8,4,12,81,24,105,0.238808,25.739587,3
720575940629526570,NO.FB.21,CX,ACH,PFNv,right,central,3,14,17,17,340,357,0.310509,117.111229,3
720575940622805798,FB.1301,CX,ACH,vDeltaM,right,central,3,7,10,52,55,107,0.251614,32.410567,3
720575940623066126,SLP.FB.16,CX,GLUT,FB9C,left,central,1,5,6,5,39,44,0.277633,196.200809,4
720575940632736703,EB.170,CX,ACH,PEN_a/PEN1,right,central,1,1,2,1,1,2,0.21649,679.726704,3
720575940612248883,NO.FB.126,CX,ACH,PFNp,left,central,1,1,2,2,5,7,0.215661,0,3
720575940637791549,SMP.FB.35,CX,GLUT,FB6T,right,central,1,19,20,6,178,184,0.293343,815.437713,4
720575940631024977,NO.104,CX,ACH,PFNm,left,central,10,9,19,32,50,82,0.271898,328.912659,4
720575940613958412,NO.77,CX,ACH,PFNm,left,central,6,13,19,20,58,78,0.304172,695.501678,4
720575940637487593,EB.108,CX,GABA,ER2,right,central,2,1,3,87,1,88,0.268548,2151.72941,4
720575940642837870,AOTU.BU.53,TuBu,ACH,TuBu09,left,central,1,2,3,3,3,6,0.248956,0,4
720575940631369149,NO.153,CX,ACH,PFNp,right,central,1,10,11,2,58,60,0.305685,6328.186418,3
720575940624039370,NO.FB.143,CX,ACH,PFNp,right,central,1,1,2,5,6,11,0.219681,0.5,0
720575940619818593,NO.FB.133,CX,ACH,PFNp,right,central,1,1,2,2,10,12,0.237381,4.370859,0
720575940620899964,NO.183,CX,DA,PFNp,right,central,1,5,6,4,29,33,0.286664,7.696863,4
720575940623325932,FB.955,CX,GLUT,FB8A,left,central,7,22,29,45,330,375,0.2991,1088.076636,4
720575940608147413,NO.FB.111,CX,ACH,PFNp,left,central,2,5,7,7,28,35,0.281489,27.356854,0
720575940609843349,NO.281,CX,DA,PFNp,right,central,1,2,3,5,7,12,0.281645,0,4
720575940612712401,NO.236,CX,ACH,PFNp,left,central,1,2,3,4,8,12,0.278434,20.97042,0
720575940612765330,NO.161,CX,unknown,PFNp,right,central,1,5,6,4,23,27,0.29011,5.284113,0
720575940614123570,NO.FB.62,CX,ACH,PFNp,left,central,1,5,6,4,32,36,0.29518,69.673665,3
720575940617559125,NO.227,CX,unknown,PFNp,left,central,1,4,5,4,18,22,0.29347,15.579404,4
720575940619114689,NO.FB.90,CX,ACH,PFNp,left,central,3,2,5,14,17,31,0.241281,42.064048,0
720575940619968892,NO.FB.69,CX,ACH,PFNp,right,central,2,4,6,7,35,42,0.295008,24.572353,3
720575940621073246,NO.FB.89,CX,ACH,PFNp,right,central,2,7,9,6,41,47,0.290818,1421.674489,0
720575940623440381,NO.263,CX,SER,PFNp,right,central,1,2,3,3,8,11,0.280981,0,4
720575940628031531,NO.91,CX,ACH,PFNm,left,central,8,9,17,36,47,83,0.296345,374.654888,4
720575940628819447,NO.FB.71,CX,ACH,PFNp,left,central,1,5,6,4,42,46,0.264725,55.461507,3
720575940630278028,NO.79,CX,ACH,PFNm,left,central,5,9,14,20,48,68,0.290152,1679.057829,0
720575940630786733,NO.251,CX,DA,PFNp,left,central,1,3,4,4,13,17,0.281411,30.582032,4
720575940634244207,NO.192,CX,ACH,PFNp,right,central,1,3,4,1,17,18,0.289282,27.531251,0
720575940634360056,NO.295,CX,ACH,PFNp,left,central,1,2,3,2,15,17,0.253185,9.924706,0
720575940636916713,NO.95,CX,ACH,PFNm,right,central,6,8,14,21,46,67,0.265106,178.55016,4
720575940638662232,NO.39,CX,ACH,PFNm,right,central,2,18,20,7,141,148,0.322411,2765.438095,0
720575940643221271,NO.107,CX,ACH,PFNm,right,central,6,7,13,32,66,98,0.26064,231.410596,4
720575940650362614,NO.241,CX,DA,PFNp,right,central,1,2,3,3,10,13,0.276724,4.370859,4
720575940658852481,NO.189,CX,unknown,PFNp,left,central,3,2,5,10,16,26,0.277595,119.926142,4
720575940620474072,AOTU.FB.29,TuBu,ACH,TuBu09,right,central,3,2,5,26,20,46,0.243923,0,4
720575940611102469,NO.FB.45,CX,ACH,PFNm,left,central,5,19,24,19,138,157,0.32683,3164.166669,0
720575940621656815,NO.98,CX,ACH,PFNm,left,central,2,12,14,4,75,79,0.317861,2170.686019,0
720575940607285001,NO.FB.5,CX,ACH,PFNa,left,central,1,33,34,5,330,335,0.312423,2041.194658,1
720575940638076733,NO.7,CX,ACH,PFNa,left,central,1,30,31,4,326,330,0.309655,4.229014,1
720575940617180955,FB.SMP.6,CX,GLUT,FB8F_a,right,central,4,12,16,33,98,131,0.261954,88.364272,4
720575940644525859,AOTU.FB.44,TuBu,ACH,TuBu04,left,central,1,5,6,5,63,68,0.252491,0,4
720575940630755276,EB.270,CX,GABA,ER3d,right,central,7,6,13,109,6,115,0.265801,2831.153781,4
720575940630058827,NO.122,CX,ACH,PFNm,right,central,3,11,14,4,56,60,0.306657,7820.048518,0
720575940615661661,NO.144,CX,ACH,PFNp,right,central,1,5,6,3,9,12,0.302899,4059.541923,3
720575940643346336,FB.1371,CX,GABA,FB4E,right,central,2,2,4,12,16,28,0.247709,1.004753,3
720575940617644372,AOTU.FB.15,TuBu,ACH,TuBu04,right,central,3,11,14,16,109,125,0.254648,18.075991,4
720575940619658111,EB.330,CX,GABA,ER3d,right,central,5,4,9,77,4,81,0.278549,195.327735,4
720575940625218685,EB.277,CX,GABA,ER3d,right,central,7,2,9,99,2,101,0.213346,7.808135,4
720575940627299227,EB.251,CX,GABA,ER3p_b,right,central,7,1,8,87,2,89,0.183422,0.666667,4
720575940625061918,FB.1399,CX,unknown,FS4A,right,central,7,1,8,48,5,53,0.21992,3333.863715,4
720575940614297640,EB.348,CX,ACH,EPG,right,central,1,1,2,2,1,3,0.191842,12.903058,3
720575940623219463,EB.199,CX,GABA,ER4d,right,central,1,8,9,1,9,10,0.235561,2145.515379,5
720575940638070862,NO.170,CX,DA,PFNp,right,central,2,6,8,8,29,37,0.294237,52.000583,4
720575940618858837,NO.FB.6,CX,ACH,PFNa,left,central,2,37,39,6,286,292,0.332786,332.998196,1
720575940629469378,AOTU.CRE.16,TuBu,ACH,TuBu03,right,central,2,5,7,12,79,91,0.252052,33.404168,4
720575940625537301,NO.119,CX,ACH,PFNm,right,central,1,8,9,3,35,38,0.306749,4078.251224,0
720575940624608714,NO.221,CX,unknown,PFNp,right,central,1,1,2,2,8,10,0.237354,0.477466,0
720575940635239342,NO.129,CX,ACH,PFNm,right,central,1,10,11,2,64,66,0.274104,18.138046,0
720575940610440371,FB.730,CX,GLUT,FB2F_c,left,central,5,47,52,35,341,376,0.332404,958.911799,0
720575940619737510,NO.70,CX,ACH,PFNa,right,central,1,16,17,2,117,119,0.286989,20.792239,1
720575940613403042,NO.232,CX,DA,PFNp,left,central,1,2,3,5,10,15,0.27924,6.482779,4
720575940618710918,NO.151,CX,ACH,PFNp,left,central,1,7,8,5,50,55,0.301996,2083.466605,3
720575940623022315,NO.264,CX,DA,PFNp,left,central,1,1,2,4,5,9,0.237326,0,4
720575940625131913,NO.FB.50,CX,ACH,PFNp,right,central,1,17,18,7,112,119,0.306564,5471.164532,3
720575940630411823,NO.253,CX,DA,PFNp,left,central,1,1,2,2,5,7,0.23727,0.987394,0
720575940633423255,NO.FB.67,CX,ACH,PFNp,left,central,1,10,11,5,59,64,0.296953,246.3358,3
720575940638846848,NO.246,CX,DA,PFNp,left,central,1,2,3,4,10,14,0.281606,0,4
720575940643535982,NO.FB.129,CX,ACH,PFNp,right,central,1,2,3,5,10,15,0.239202,7.451105,0
720575940609579470,AOTU.FB.22,TuBu,ACH,TuBu03,left,central,2,3,5,7,23,30,0.242958,18.94991,4
720575940624135060,EB.353,CX,unknown,ER3d,left,central,2,1,3,13,1,14,0.195902,1.333333,4
720575940623164856,FB.846,CX,GLUT,SAF,right,central,10,23,33,90,210,300,0.267485,1672.522397,4
720575940603943456,FB.1422,CX,unknown,vDeltaA_a,left,central,5,3,8,26,18,44,0.252712,2.177976,4
720575940612861842,NO.38,CX,ACH,PFNa,left,central,2,15,17,4,95,99,0.301727,12.05554,1
720575940619234241,FB.1040,CX,GLUT,SA2,left,central,8,19,27,58,150,208,0.242088,233.594288,4
720575940636322367,FB.1312,CX,ACH,vDeltaA_a,left,central,9,3,12,65,27,92,0.242261,83.776237,4
720575940625390266,SMP.1384,CX,GLUT,FB7F,right,central,3,8,11,19,59,78,0.267344,16.558067,4
720575940633303743,NO.89,CX,ACH,PFNv,left,central,1,8,9,2,130,132,0.294194,12.85343,3
720575940620957353,NO.85,CX,ACH,PFNv,left,central,2,8,10,4,122,126,0.302267,5.212889,3
720575940638113085,FB.1017,CX,GLUT,SA3,left,central,6,23,29,36,173,209,0.27157,1720.861266,4
720575940604967270,EB.338,CX,GABA,ER2,right,central,2,1,3,33,1,34,0.211786,4.509392,4
720575940613184362,NO.234,CX,ACH,PFNp,right,central,1,4,5,4,20,24,0.282706,39.856528,0
720575940620245926,FB.641,CX,GLUT,FB8E,left,central,1,53,54,7,572,579,0.346141,1024.960462,4
720575940626800400,FB.1319,CX,ACH,vDeltaA_a,left,central,7,6,13,43,53,96,0.260105,299.167988,4
720575940630898515,FB.1374,CX,ACH,vDeltaA_a,left,central,3,6,9,21,43,64,0.254169,1892.738818,4
720575940625439690,CRE.FB.32,CX,GLUT,FB5Z,left,central,4,34,38,61,603,664,0.324009,350.505462,0
720575940627212806,SMP.FB.28,CX,GLUT,FB2F_c,right,central,6,52,58,38,377,415,0.343385,278.780153,0
720575940621343764,NO.76,CX,ACH,PFNv,left,central,2,10,12,9,156,165,0.316867,23.746055,3
720575940638498000,NO.FB.145,CX,ACH,PFNp,left,central,1,6,7,4,42,46,0.301862,2.970952,3
720575940644674851,CRE.FB.13,CX,GLUT,FB5V,right,central,3,52,55,21,595,616,0.328419,350.421614,3
720575940616199892,CRE.FB.23,CX,unknown,FB5P,right,central,2,31,33,18,476,494,0.31662,78.655076,0
720575940627602814,FB.SMP.83,CX,ACH,FS3,right,central,2,1,3,23,6,29,0.242261,4.418103,4
720575940638055869,EB.142,CX,ACH,PEN_b/PEN2,left,central,1,3,4,1,4,5,0.235315,0.333333,5
720575940628585922,NO.215,CX,DA,PFNp,left,central,3,2,5,13,4,17,0.280981,126.928345,4
720575940615220802,NO.56,CX,ACH,PFNv,left,central,6,11,17,20,359,379,0.311894,98.83081,3
720575940630815059,SMP.1258,CX,GLUT,FB7F,right,central,3,8,11,16,51,67,0.263521,175.819784,4
720575940634539877,SMP.939,CX,GLUT,FB8F_a,right,central,3,14,17,24,104,128,0.264518,286.193517,4
