Source,Target,Type,Weight
720575940624417052,720575940629538858,Directed,9
720575940624417052,720575940629757496,Directed,12
720575940624417052,720575940632091929,Directed,8
720575940624417052,720575940635678942,Directed,26
720575940624417052,720575940636513784,Directed,7
720575940624417052,720575940636938212,Directed,21
720575940624417052,720575940640002256,Directed,8
720575940619141405,720575940610161813,Directed,11
720575940619141405,720575940611419414,Directed,7
720575940619141405,720575940611758819,Directed,11
720575940619141405,720575940612599533,Directed,10
720575940619141405,720575940612694568,Directed,7
720575940619141405,720575940613959180,Directed,7
720575940619141405,720575940614026449,Directed,5
720575940619141405,720575940616545793,Directed,8
720575940619141405,720575940616824118,Directed,12
720575940619141405,720575940616828201,Directed,23
720575940619141405,720575940618772870,Directed,5
720575940619141405,720575940621347583,Directed,6
720575940619141405,720575940624012350,Directed,6
720575940619141405,720575940624215245,Directed,7
720575940619141405,720575940627104259,Directed,8
720575940619141405,720575940627935610,Directed,6
720575940619141405,720575940628219479,Directed,5
720575940619141405,720575940630541416,Directed,7
720575940619141405,720575940630764359,Directed,14
720575940619141405,720575940634066424,Directed,5
720575940619141405,720575940636938212,Directed,9
720575940619141405,720575940637745853,Directed,6
720575940619141405,720575940644615790,Directed,5
720575940632052010,720575940608783452,Directed,15
720575940632052010,720575940610137969,Directed,14
720575940632052010,720575940610634725,Directed,13
720575940632052010,720575940611726829,Directed,6
720575940632052010,720575940611963346,Directed,7
720575940632052010,720575940613606041,Directed,5
720575940632052010,720575940614442090,Directed,17
720575940632052010,720575940618133371,Directed,10
720575940632052010,720575940619578608,Directed,23
720575940632052010,720575940620012020,Directed,6
720575940632052010,720575940621782125,Directed,9
720575940632052010,720575940623004711,Directed,11
720575940632052010,720575940623649097,Directed,18
720575940632052010,720575940623712656,Directed,5
720575940632052010,720575940628136809,Directed,18
720575940632052010,720575940628628987,Directed,5
720575940632052010,720575940629846841,Directed,7
720575940632052010,720575940639322752,Directed,8
720575940632052010,720575940639702435,Directed,9
720575940632052010,720575940653346550,Directed,5
720575940630692143,720575940608783452,Directed,24
720575940630692143,720575940611284659,Directed,5
720575940630692143,720575940612734066,Directed,18
720575940630692143,720575940614442090,Directed,25
720575940630692143,720575940617501533,Directed,24
720575940630692143,720575940618133371,Directed,23
720575940630692143,720575940618308987,Directed,42
720575940630692143,720575940618792942,Directed,27
720575940630692143,720575940619913221,Directed,6
720575940630692143,720575940622406260,Directed,9
720575940630692143,720575940622462173,Directed,52
720575940630692143,720575940623649097,Directed,25
720575940630692143,720575940623855117,Directed,5
720575940630692143,720575940627400776,Directed,28
720575940630692143,720575940628050950,Directed,13
720575940630692143,720575940628067846,Directed,14
720575940630692143,720575940628136809,Directed,14
720575940630692143,720575940630976568,Directed,14
720575940630020409,720575940604709920,Directed,5
720575940630020409,720575940605756081,Directed,9
720575940630020409,720575940608783452,Directed,14
720575940630020409,720575940611284659,Directed,10
720575940630020409,720575940611606830,Directed,5
720575940630020409,720575940612734066,Directed,17
720575940630020409,720575940615326779,Directed,15
720575940630020409,720575940616956673,Directed,8
720575940630020409,720575940616968733,Directed,29
720575940630020409,720575940618308987,Directed,30
720575940630020409,720575940620014356,Directed,5
720575940630020409,720575940622252865,Directed,8
720575940630020409,720575940622462173,Directed,33
720575940630020409,720575940623277547,Directed,9
720575940630020409,720575940623649097,Directed,11
720575940630020409,720575940623855117,Directed,9
720575940630020409,720575940627082500,Directed,6
720575940630020409,720575940627740922,Directed,7
720575940630020409,720575940627786270,Directed,29
720575940630020409,720575940627943966,Directed,6
720575940630020409,720575940628050950,Directed,18
720575940630020409,720575940628628987,Directed,6
720575940630020409,720575940630025528,Directed,6
720575940630020409,720575940631413156,Directed,38
720575940630020409,720575940631508255,Directed,5
720575940630020409,720575940634534255,Directed,35
720575940630020409,720575940636229183,Directed,20
720575940630020409,720575940658902401,Directed,11
720575940625678650,720575940609375580,Directed,16
720575940625678650,720575940619544779,Directed,10
720575940625678650,720575940622841037,Directed,5
720575940625678650,720575940623430621,Directed,6
720575940625678650,720575940623490748,Directed,20
720575940625678650,720575940625455247,Directed,24
720575940625678650,720575940627109116,Directed,6
720575940625678650,720575940628793982,Directed,14
720575940625678650,720575940629922934,Directed,9
720575940625678650,720575940631151663,Directed,5
720575940625678650,720575940635467150,Directed,7
720575940625678650,720575940638328765,Directed,7
720575940625678650,720575940644706083,Directed,15
720575940629315900,720575940621139482,Directed,5
720575940629315900,720575940626849301,Directed,9
720575940629315900,720575940627174928,Directed,5
720575940629315900,720575940627712335,Directed,5
720575940629315900,720575940629506012,Directed,12
720575940629315900,720575940629899628,Directed,7
720575940629315900,720575940630773585,Directed,9
720575940629315900,720575940634752225,Directed,7
720575940629315900,720575940645927812,Directed,6
720575940631822663,720575940606591836,Directed,6
720575940631822663,720575940614073315,Directed,18
720575940631822663,720575940615101747,Directed,13
720575940631822663,720575940625506027,Directed,99
720575940631822663,720575940639278399,Directed,8
720575940631822663,720575940639961653,Directed,5
720575940631822663,720575940640749939,Directed,8
720575940619469147,720575940605104049,Directed,9
720575940619469147,720575940608480836,Directed,5
720575940619469147,720575940616097093,Directed,5
720575940619469147,720575940618386321,Directed,23
720575940619469147,720575940619673664,Directed,16
720575940619469147,720575940620346795,Directed,18
720575940619469147,720575940621490968,Directed,21
720575940619469147,720575940621501720,Directed,9
720575940619469147,720575940623490748,Directed,6
720575940619469147,720575940625649214,Directed,12
720575940619469147,720575940627965187,Directed,17
720575940619469147,720575940630057258,Directed,6
720575940619469147,720575940635095452,Directed,11
720575940619469147,720575940637238505,Directed,6
720575940619469147,720575940639410291,Directed,5
720575940619469147,720575940651284726,Directed,5
720575940607263068,720575940615785755,Directed,5
720575940607263068,720575940637994328,Directed,4
720575940634280288,720575940602831328,Directed,55
720575940634280288,720575940604451505,Directed,14
720575940634280288,720575940605583136,Directed,5
720575940634280288,720575940607343829,Directed,5
720575940634280288,720575940608179268,Directed,36
720575940634280288,720575940609261922,Directed,9
720575940634280288,720575940610137969,Directed,9
720575940634280288,720575940611243690,Directed,53
720575940634280288,720575940612318673,Directed,42
720575940634280288,720575940612692963,Directed,69
720575940634280288,720575940612925078,Directed,21
720575940634280288,720575940613762207,Directed,63
720575940634280288,720575940614615557,Directed,42
720575940634280288,720575940615018838,Directed,25
720575940634280288,720575940615134011,Directed,56
720575940634280288,720575940615965323,Directed,39
720575940634280288,720575940616204091,Directed,44
720575940634280288,720575940616218452,Directed,34
720575940634280288,720575940616410171,Directed,47
720575940634280288,720575940617225565,Directed,10
720575940634280288,720575940618523585,Directed,31
720575940634280288,720575940618624239,Directed,43
720575940634280288,720575940618651608,Directed,38
720575940634280288,720575940618772870,Directed,37
720575940634280288,720575940618867627,Directed,59
720575940634280288,720575940619126950,Directed,24
720575940634280288,720575940619226689,Directed,37
720575940634280288,720575940619683311,Directed,21
720575940634280288,720575940619913221,Directed,36
720575940634280288,720575940619994294,Directed,38
720575940634280288,720575940620191777,Directed,20
720575940634280288,720575940620314304,Directed,9
720575940634280288,720575940620632652,Directed,43
720575940634280288,720575940620700886,Directed,44
720575940634280288,720575940621586628,Directed,6
720575940634280288,720575940621709388,Directed,38
720575940634280288,720575940622069347,Directed,5
720575940634280288,720575940622392299,Directed,41
720575940634280288,720575940622406260,Directed,6
720575940634280288,720575940622471721,Directed,23
720575940634280288,720575940623540557,Directed,52
720575940634280288,720575940624166949,Directed,18
720575940634280288,720575940624583708,Directed,31
720575940634280288,720575940625556611,Directed,37
720575940634280288,720575940625787536,Directed,7
720575940634280288,720575940626180358,Directed,20
720575940634280288,720575940626609128,Directed,34
720575940634280288,720575940627269562,Directed,9
720575940634280288,720575940627460337,Directed,39
720575940634280288,720575940627916410,Directed,25
720575940634280288,720575940628320515,Directed,7
