Id,Label,cell_class,name,nt_type,primary_type,side,super_class
720575940636143796,FB.1089,CX,FB.1089,unknown,vDeltaB,left,central
720575940617236667,FB.475,CX,FB.475,DA,PFGs,left,central
720575940604833982,FB.1164,CX,FB.1164,ACH,vDeltaM,left,central
720575940607848649,FB.SMP.5,CX,FB.SMP.5,ACH,FS2,right,central
720575940609175758,NO.202,CX,NO.202,DA,PFNp,left,central
720575940609716430,AOTU.BU.45,TuBu,AOTU.BU.45,ACH,TuBu09,left,central
720575940623233259,NO.20,CX,NO.20,ACH,PFNa,right,central
720575940618744047,FB.613,CX,FB.613,ACH,hDeltaJ,right,central
720575940627460337,FB.653,CX,FB.653,ACH,vDeltaF,left,central
720575940630900983,FB.923,CX,FB.923,GLUT,FB8G,left,central
720575940626166012,FB.1322,CX,FB.1322,ACH,vDeltaK,left,central
720575940622184701,FB.1049,CX,FB.1049,ACH,vDeltaJ,left,central
720575940628377856,FB.MB_ML.1,CX,FB.MB_ML.1,SER,PFR,left,central
720575940624560392,FB.688,CX,FB.688,unknown,FB4J,right,central
720575940644188439,FB.427,CX,FB.427,unknown,FB4K,right,central
720575940620202266,FB.LAL.26,CX,FB.LAL.26,ACH,PFL3,left,central
720575940635586851,NO.97,CX,NO.97,ACH,PFNm,right,central
720575940622610726,FB.626,CX,FB.626,unknown,FB4Z,left,central
720575940612272424,FB.LAL.46,CX,FB.LAL.46,ACH,PFL1,left,central
720575940619006272,EB.355,CX,EB.355,ACH,EPG,right,central
720575940622709065,FB.990,CX,FB.990,ACH,FC1D,right,central
720575940618858837,NO.FB.6,CX,NO.FB.6,ACH,PFNa,left,central
720575940620841310,FB.61,CX,FB.61,ACH,hDeltaG,right,central
720575940634308959,FB.576,CX,FB.576,unknown,FB5B,right,central
720575940636455280,EB.FB.1,CX,EB.FB.1,GLUT,ExR5,left,central
720575940619891060,FB.957,CX,FB.957,ACH,FC1D,right,central
720575940627935610,FB.430,CX,FB.430,DA,PFR,left,central
720575940639404416,FB.59,CX,FB.59,ACH,hDeltaA,right,central
720575940628165019,FB.137,CX,FB.137,GLUT,FB6G,left,central
720575940629000603,FB.244,CX,FB.244,GLUT,FB4O,left,central
720575940635095452,FB.143,CX,FB.143,ACH,hDeltaM,left,central
720575940613550495,FB.225,CX,FB.225,GLUT,FB1I,right,central
720575940613403042,NO.232,CX,NO.232,DA,PFNp,left,central
720575940622217654,FB.473,CX,FB.473,unknown,PFGs,right,central
720575940629213639,EB.139,CX,EB.139,GABA,ER4d,right,central
720575940637487593,EB.108,CX,EB.108,GABA,ER2,right,central
720575940623217132,FB.300,CX,FB.300,GLUT,FB7L,left,central
720575940613714430,NO.FB.24,CX,NO.FB.24,ACH,PFNd,right,central
720575940614615557,FB.672,CX,FB.672,ACH,vDeltaG,right,central
720575940622873095,SLP.FB.8,CX,SLP.FB.8,GLUT,FB8F_b,left,central
720575940622905869,FB.1203,CX,FB.1203,ACH,vDeltaM,left,central
720575940617433627,SMP.FB.4,CX,SMP.FB.4,unknown,FB6C,left,central
720575940639961653,AOTU.FB.54,unknown,AOTU.FB.54,unknown,AOTU046,left,central
720575940627264062,SMP.FB.1,CX,SMP.FB.1,DA,ExR3,right,central
720575940632212039,FB.10,CX,FB.10,ACH,FB5AB,left,central
720575940622856781,FB.1204,CX,FB.1204,ACH,vDeltaM,left,central
720575940637487694,FB.1297,CX,FB.1297,ACH,vDeltaL,left,central
720575940630671953,FB.161,CX,FB.161,unknown,FB7H,right,central
720575940625805906,AOTU.FB.27,TuBu,AOTU.FB.27,ACH,TuBu03,left,central
720575940634407520,FB.200,CX,FB.200,SER,FB4Y,right,central
720575940614337130,FB.695,CX,FB.695,GLUT,SAF,right,central
720575940636914287,FB.761,CX,FB.761,SER,hDeltaK,right,central
720575940621496956,NO.99,CX,NO.99,ACH,PFNm,right,central
720575940639322752,FB.221,CX,FB.221,GLUT,FB5J,right,central
720575940658852481,NO.189,CX,NO.189,unknown,PFNp,left,central
720575940629983884,FB.1074,CX,FB.1074,unknown,vDeltaI_a,right,central
720575940632769175,FB.496,CX,FB.496,GLUT,FB6R,left,central
720575940634145436,FB.142,CX,FB.142,GLUT,FB4P_a,right,central
720575940611912362,FB.1360,CX,FB.1360,GLUT,FB9B,left,central
720575940630786733,NO.251,CX,NO.251,DA,PFNp,left,central
720575940630852300,FB.1124,CX,FB.1124,ACH,vDeltaM,left,central
720575940622234326,FB.LAL.24,CX,FB.LAL.24,ACH,PFL3,left,central
720575940616221401,FB.1306,CX,FB.1306,unknown,PFNm,left,central
720575940636996324,SMP.FB.33,CX,SMP.FB.33,GLUT,FB8F_a,left,central
720575940627526376,FB.1415,CX,FB.1415,unknown,vDeltaL,right,central
720575940634489592,FB.733,CX,FB.733,ACH,FC2C,left,central
720575940619989765,FB.1008,CX,FB.1008,ACH,FC1A,left,central
720575940626526986,SLP.FB.13,CX,SLP.FB.13,GLUT,FB9A,left,central
720575940630819599,FB.215,CX,FB.215,GLUT,FB2H_a,right,central
720575940621202200,NO.74,CX,NO.74,ACH,PFNv,right,central
720575940616205083,EB.293,CX,EB.293,GABA,ER3d,right,central
720575940624773916,FB.1247,CX,FB.1247,unknown,FB9B,right,central
720575940615877410,FB.1180,CX,FB.1180,ACH,vDeltaK,right,central
720575940644614947,FB.1383,CX,FB.1383,GLUT,FB9B,right,central
720575940609913646,FB.582,CX,FB.582,GLUT,FB1E,right,central
720575940630590255,FB.89,CX,FB.89,ACH,hDeltaL,left,central
720575940624282430,FB.705,CX,FB.705,ACH,FC1A,left,central
720575940622136129,FB.848,CX,FB.848,unknown,hDeltaK,right,central
720575940629836611,FB.881,CX,FB.881,GLUT,SA1,right,central
720575940626510666,FB.602,CX,FB.602,ACH,FC1A,right,central
720575940626314061,FB.609,CX,FB.609,DA,FB2A,right,central
720575940618236752,FB.1081,CX,FB.1081,ACH,vDeltaA_a,left,central
720575940620317564,CRE.FB.27,CX,CRE.FB.27,GLUT,FB4R,right,central
720575940620350332,FB.976,CX,FB.976,ACH,vDeltaB,right,central
720575940629902206,EB.18,CX,EB.18,GABA,EL,right,central
720575940624135060,EB.353,CX,EB.353,unknown,ER3d,left,central
720575940632720279,FB.325,CX,FB.325,ACH,hDeltaI,left,central
720575940613829535,FB.LAL.42,CX,FB.LAL.42,ACH,PFL1,right,central
720575940612862882,NO.FB.84,CX,NO.FB.84,ACH,PFNp,left,central
720575940612895650,FB.328,CX,FB.328,ACH,hDeltaI,right,central
720575940624364474,FB.1061,CX,FB.1061,unknown,vDeltaA_b,left,central
720575940634309565,FB.1220,CX,FB.1220,ACH,vDeltaL,right,central
720575940632736703,EB.170,CX,EB.170,ACH,PEN_a/PEN1,right,central
720575940641715144,FB.876,CX,FB.876,unknown,vDeltaI_a,left,central
720575940624331722,FB.CRE.36,CX,FB.CRE.36,ACH,FS3,left,central
720575940623430621,FB.LAL.15,CX,FB.LAL.15,ACH,PFL3,left,central
720575940610634725,FB.675,CX,FB.675,ACH,FC2C,left,central
720575940626609128,FB.766,CX,FB.766,ACH,vDeltaI_a,right,central
720575940618875886,FB.1207,CX,FB.1207,ACH,vDeltaA_b,left,central
720575940618679280,FB.1080,CX,FB.1080,ACH,vDeltaA_a,right,central
720575940653347830,FB.478,CX,FB.478,SER,PFGs,left,central
720575940628083712,FB.1129,CX,FB.1129,ACH,vDeltaM,right,central
720575940628050950,FB.16,CX,FB.16,DA,FB1H,left,central
720575940624135205,FB.1250,CX,FB.1250,ACH,vDeltaJ,left,central
720575940624167973,FB.1225,CX,FB.1225,ACH,vDeltaJ,right,central
720575940623004711,FB.126,CX,FB.126,ACH,hDeltaF,left,central
720575940611568686,FB.1255,CX,FB.1255,GLUT,FB8D,left,central
720575940624888880,FB.84,CX,FB.84,ACH,hDeltaL,right,central
720575940612109363,FB.1267,CX,FB.1267,ACH,vDeltaL,left,central
720575940637242421,FB.392,CX,FB.392,GLUT,FB7K,right,central
720575940616811584,FB.726,CX,FB.726,GLUT,FB8G,right,central
720575940608242756,FB.1054,CX,FB.1054,ACH,FC1C,right,central
720575940627723338,FB.476,CX,FB.476,GLUT,FB7G,left,central
720575940630410321,NO.173,CX,NO.173,DA,PFNp,left,central
720575940625609810,FB.1246,CX,FB.1246,ACH,vDeltaM,right,central
720575940608783452,FB.47,CX,FB.47,GLUT,FB5I,left,central
720575940630541416,FB.866,CX,FB.866,ACH,FC1C,right,central
720575940634244207,NO.192,CX,NO.192,ACH,PFNp,right,central
720575940610716786,FB.1115,CX,FB.1115,GLUT,SA2,left,central
720575940640257152,FB.1058,CX,FB.1058,ACH,FC1C,right,central
720575940627543171,FB.958,CX,FB.958,ACH,FC1D,left,central
720575940641567885,FB.680,CX,FB.680,SER,hDeltaK,left,central
720575940623889552,FB.580,CX,FB.580,ACH,FC1A,right,central
720575940616287377,NO.229,CX,NO.229,unknown,PFNp,left,central
720575940617155742,FB.569,CX,FB.569,GLUT,FB5Z,left,central
720575940631983277,FB.275,CX,FB.275,ACH,hDeltaC,left,central
720575940632097965,FB.290,CX,FB.290,ACH,hDeltaI,left,central
720575940623807672,FB.85,CX,FB.85,DA,FB4M,left,central
720575940623299772,FB.1101,CX,FB.1101,unknown,vDeltaI_b,right,central
720575940624905404,FB.140,CX,FB.140,ACH,hDeltaI,left,central
720575940604064958,FB.962,CX,FB.962,ACH,FC2C,left,central
720575940622841037,CRE.FB.12,CX,CRE.FB.12,GLUT,FB5Q,right,central
720575940639978704,FB.1186,CX,FB.1186,ACH,FS3,right,central
720575940614026449,FB.25,CX,FB.25,GLUT,FB2D,left,central
720575940617073876,FB.1404,CX,FB.1404,SER,hDeltaJ,left,central
720575940620776662,PB.34,CX,PB.34,ACH,EPGt,right,central
720575940615484633,FB.1289,CX,FB.1289,ACH,vDeltaM,right,central
720575940603409632,NO.239,CX,NO.239,DA,PFNp,left,central
720575940634752225,FB.1006,CX,FB.1006,ACH,vDeltaA_a,right,central
720575940637455593,FB.434,CX,FB.434,GLUT,FB6L,right,central
720575940621595888,FB.29,CX,FB.29,unknown,FB4Y,left,central
720575940626216177,FB.1345,CX,FB.1345,ACH,vDeltaK,left,central
720575940629345527,SMP.1178,CX,SMP.1178,GLUT,FB7F,right,central
720575940628493572,EB.23,CX,EB.23,ACH,EPG,right,central
720575940626363654,EB.158,CX,EB.158,GABA,ER3w,right,central
720575940624102670,FB.217,CX,FB.217,unknown,FB4D,right,central
720575940626658577,FB.497,CX,FB.497,GLUT,FB6,right,central
720575940631508255,FB.88,CX,FB.88,ACH,hDeltaH,left,central
720575940645057828,EB.107,CX,EB.107,ACH,ExR7,right,central
720575940616828201,FB.940,CX,FB.940,ACH,FC3,right,central
720575940631049519,NO.FB.30,CX,NO.FB.30,ACH,PFNd,left,central
720575940630050105,NO.FB.51,CX,NO.FB.51,ACH,PFNm,right,central
720575940614174018,FB.909,CX,FB.909,GLUT,FB4A,right,central
720575940633228615,AOTU.FB.8,TuBu,AOTU.FB.8,ACH,TuBu07,right,central
720575940620203340,FB.259,CX,FB.259,GLUT,FB7G,left,central
720575940625511762,EB.110,CX,EB.110,GABA,ER4d,right,central
720575940637898072,FB.782,CX,FB.782,ACH,FC1D,right,central
720575940633982303,FB.621,CX,FB.621,ACH,FC2C,left,central
720575940620760429,FB.486,CX,FB.486,GLUT,FB5X,right,central
720575940620629364,FB.1228,CX,FB.1228,ACH,vDeltaL,right,central
720575940658902401,FB.618,CX,FB.618,GLUT,FB4A,right,central
720575940640241037,FB.1217,CX,FB.1217,ACH,vDeltaM,right,central
720575940613338521,EB.238,CX,EB.238,GABA,ER3d,left,central
720575940613682602,FB.992,CX,FB.992,ACH,vDeltaD,left,central
720575940623807932,FB.1003,CX,FB.1003,ACH,FC1D,left,central
720575940626429383,FB.624,CX,FB.624,ACH,hDeltaJ,left,central
720575940617172436,AOTU.FB.3,TuBu,AOTU.FB.3,ACH,TuBu07,right,central
720575940621022685,AOTU.FB.33,TuBu,AOTU.FB.33,ACH,TuBu09,right,central
720575940636702174,FB.714,CX,FB.714,ACH,hDeltaJ,right,central
720575940636063204,FB.PB.1,CX,FB.PB.1,ACH,PFGs,right,central
720575940612421101,FB.729,CX,FB.729,GLUT,FB8G,right,central
720575940621825518,FB.501,CX,FB.501,unknown,PFGs,right,central
720575940628067846,FB.303,CX,FB.303,DA,PFR,right,central
720575940623693320,FB.807,CX,FB.807,GLUT,FB4A,left,central
720575940643829284,FB.364,CX,FB.364,GLUT,FB2J_a,left,central
720575940630148655,FB.462,CX,FB.462,unknown,PFR,right,central
720575940612585011,FB.893,CX,FB.893,ACH,FC1C,left,central
720575940630017593,FB.1192,CX,FB.1192,ACH,vDeltaI_b,left,central
720575940640486973,FB.20,CX,FB.20,GLUT,FB6A,left,central
720575940630836807,FB.822,CX,FB.822,ACH,FC1A,right,central
720575940618745424,FB.379,CX,FB.379,GLUT,FB4Z,right,central
720575940644615790,FB.CRE.22,CX,FB.CRE.22,ACH,FC1C,right,central
720575940648482425,FB.594,CX,FB.594,GLUT,FB7E,right,central
720575940622087816,FB.887,CX,FB.887,ACH,FS2,left,central
720575940631426700,FB.786,CX,FB.786,ACH,FC3,right,central
720575940625905295,FB.1077,CX,FB.1077,ACH,vDeltaA_a,left,central
720575940612765330,NO.161,CX,NO.161,unknown,PFNp,right,central
720575940615468703,FB.1162,CX,FB.1162,ACH,vDeltaL,left,central
720575940620957353,NO.85,CX,NO.85,ACH,PFNv,left,central
720575940604065470,FB.1016,CX,FB.1016,ACH,FC1D,left,central
720575940604868286,FB.70,CX,FB.70,ACH,hDeltaD,left,central
720575940632803007,FB.931,CX,FB.931,unknown,vDeltaC,right,central
720575940628182722,FB.1376,CX,FB.1376,unknown,PFNp,left,central
720575940624611018,FB.395,CX,FB.395,ACH,FC2B,right,central
720575940620941003,FB.398,CX,FB.398,GLUT,FB2J_a,left,central
720575940630427340,FB.1059,CX,FB.1059,ACH,vDeltaA_a,left,central
720575940628805327,FB.1239,CX,FB.1239,GLUT,FB9B,left,central
720575940636735198,FB.466,CX,FB.466,ACH,FC2B,left,central
720575940607309577,FB.534,CX,FB.534,ACH,hDeltaJ,right,central
720575940621088536,NO.FB.11,CX,NO.FB.11,ACH,PFNd,left,central
720575940643338020,FB.94,CX,FB.94,ACH,hDeltaL,right,central
720575940640356149,SAD.FB.1,unknown,SAD.FB.1,OCT,OA-VPM3,right,central
720575940626347848,FB.825,CX,FB.825,ACH,FC1C,left,central
720575940622366540,FB.707,CX,FB.707,SER,FB6N,right,central
720575940621268830,EB.FB.3,CX,EB.FB.3,GLUT,ExR5,right,central
720575940634539877,SMP.939,CX,SMP.939,GLUT,FB8F_a,right,central
720575940632803223,FB.233,CX,FB.233,unknown,FC2A,left,central
720575940615976861,AOTU.FB.18,TuBu,AOTU.FB.18,ACH,TuBu07,left,central
720575940653053857,FB.1055,CX,FB.1055,ACH,vDeltaK,left,central
720575940637783971,FB.1088,CX,FB.1088,ACH,vDeltaJ,right,central
720575940631639972,FB.354,CX,FB.354,GLUT,FB5M,left,central
720575940604278705,AOTU.FB.37,TuBu,AOTU.FB.37,ACH,TuBu07,right,central
720575940626315207,PB.17,CX,PB.17,ACH,EPG,left,central
720575940626397127,FB.1131,CX,FB.1131,GLUT,FB9B,left,central
720575940626692039,NO.41,CX,NO.41,ACH,PFNv,right,central
720575940630755276,EB.270,CX,EB.270,GABA,ER3d,right,central
720575940609439698,FB.1118,CX,FB.1118,ACH,FS1A,left,central
720575940632934355,FB.838,CX,FB.838,unknown,vDeltaI_a,right,central
720575940639782875,FB.SMP.13,CX,FB.SMP.13,ACH,FS3,right,central
720575940603197408,FB.350,CX,FB.350,GLUT,FB2E,left,central
720575940624103399,FB.579,CX,FB.579,ACH,hDeltaJ,right,central
720575940627675121,FB.102,CX,FB.102,ACH,hDeltaE,right,central
720575940634081272,FB.CRE.96,CX,FB.CRE.96,ACH,FS4A,left,central
720575940628576250,FB.318,CX,FB.318,unknown,PFGs,right,central
720575940628805636,FB.1372,CX,FB.1372,GLUT,FB3B,left,central
720575940608702475,FB.465,CX,FB.465,GLUT,FB5R,right,central
720575940623808526,FB.936,CX,FB.936,GLUT,SA2,left,central
720575940624381966,FB.75,CX,FB.75,ACH,hDeltaE,right,central
720575940630591506,FB.638,CX,FB.638,ACH,FC3,left,central
720575940643567652,NO.103,CX,NO.103,ACH,PFNa,right,central
720575940616828969,FB.570,CX,FB.570,ACH,FC3,right,central
720575940629526570,NO.FB.21,CX,NO.FB.21,ACH,PFNv,right,central
720575940630984749,NO.250,CX,NO.250,DA,PFNp,left,central
720575940630411311,FB.1046,CX,FB.1046,ACH,vDeltaB,left,central
720575940630706247,AOTU.FB.45,TuBu,AOTU.FB.45,ACH,TuBu09,left,central
720575940636260442,FB.1272,CX,FB.1272,ACH,vDeltaL,right,central
720575940615764061,FB.444,CX,FB.444,DA,PFR,right,central
720575940619253869,NO.FB.74,CX,NO.FB.74,ACH,PFNp,left,central
720575940641306765,FB.595,CX,FB.595,GLUT,FB3B,left,central
720575940628527247,FB.12,CX,FB.12,GLUT,FB6A_c,left,central
720575940610160789,FB.817,CX,FB.817,ACH,vDeltaE,right,central
720575940613748895,SMP.FB.43,CX,SMP.FB.43,GLUT,FB8A,left,central
720575940654856353,FB.566,CX,FB.566,unknown,FB4E,left,central
720575940633442468,FB.MB_ML.5,CX,FB.MB_ML.5,unknown,PFR,left,central
720575940620007589,FB.1133,CX,FB.1133,ACH,vDeltaM,right,central
720575940632180909,FB.1092,CX,FB.1092,ACH,vDeltaK,right,central
720575940610177203,NO.68,CX,NO.68,ACH,PFNm,left,central
720575940608047299,NO.8,CX,NO.8,ACH,PFNa,right,central
720575940610603214,FB.778,CX,FB.778,GLUT,SA2,left,central
720575940608014549,FB.995,CX,FB.995,ACH,FS2,left,central
720575940610095322,FB.1140,CX,FB.1140,GLUT,SA2,left,central
720575940623759591,FB.295,CX,FB.295,GLUT,FB7G,right,central
720575940623022315,NO.264,CX,NO.264,DA,PFNp,left,central
720575940619172079,AOTU.FB.4,TuBu,AOTU.FB.4,ACH,TuBu07,right,central
720575940651284726,FB.103,CX,FB.103,ACH,hDeltaM,left,central
720575940634360056,NO.295,CX,NO.295,ACH,PFNp,left,central
720575940634376440,SLP.FB.9,CX,SLP.FB.9,GLUT,FB8A,right,central
720575940627740922,FB.245,CX,FB.245,ACH,FC2B,left,central
720575940612831486,NO.235,CX,NO.235,unknown,PFNp,right,central
720575940645009699,NO.FB.15,CX,NO.FB.15,ACH,PFNd,right,central
720575940624136489,FB.73,CX,FB.73,ACH,hDeltaD,right,central
720575940617812273,SMP.FB.22,CX,SMP.FB.22,GLUT,FB7A,right,central
720575940615502130,NO.FB.42,CX,NO.FB.42,ACH,PFNd,right,central
720575940645255476,FB.323,CX,FB.323,GLUT,FB8B,right,central
720575940638013759,CRE.FB.30,CX,CRE.FB.30,unknown,FB4G,right,central
720575940623317321,FB.55,unknown,FB.55,unknown,AOTU046,right,central
720575940627446090,CRE.FB.15,CX,CRE.FB.15,GLUT,FB5V,left,central
720575940604967270,EB.338,CX,EB.338,GABA,ER2,right,central
720575940610931058,AOTU.FB.28,TuBu,AOTU.FB.28,ACH,TuBu03,right,central
720575940640749939,EB.1,CX,EB.1,unknown,ExR1,right,central
720575940628789626,FB.435,CX,FB.435,DA,PFGs,left,central
720575940617828731,NO.EB.3,CX,NO.EB.3,ACH,PEN_b/PEN2,left,central
720575940612979090,EB.183,CX,EB.183,GABA,ER3w,right,central
720575940625938856,FB.738,CX,FB.738,ACH,FC3,right,central
720575940626561448,SMP.FB.44,CX,SMP.FB.44,GLUT,FB9B,right,central
720575940615748025,FB.645,CX,FB.645,unknown,FB2I_a,right,central
720575940637899197,AOTU.FB.2,unknown,AOTU.FB.2,GLUT,AOTU046,left,central
720575940628789698,FB.1317,CX,FB.1317,unknown,vDeltaM,right,central
720575940621613508,CRE.FB.14,CX,CRE.FB.14,GLUT,FB5V,right,central
720575940613388753,FB.1309,CX,FB.1309,ACH,vDeltaA_a,right,central
720575940611963346,FB.237,CX,FB.237,GLUT,FB6P,left,central
720575940615846356,AOTU.FB.10,TuBu,AOTU.FB.10,ACH,TuBu07,right,central
720575940642486747,NO.43,CX,NO.43,ACH,PFNa,left,central
720575940630329820,FB.1299,CX,FB.1299,unknown,FB9B,left,central
720575940636129758,FB.862,CX,FB.862,GLUT,FB2L,left,central
720575940629133820,FB.1325,TuBu,FB.1325,ACH,TuBu03,left,central
720575940626102790,FB.902,CX,FB.902,ACH,FC1A,left,central
720575940622514695,FB.1283,CX,FB.1283,ACH,vDeltaM,left,central
720575940628707858,FB.932,CX,FB.932,ACH,FC1D,right,central
720575940612012566,SMP.FB.41,CX,SMP.FB.41,GLUT,FB8I,left,central
720575940616829481,FB.644,CX,FB.644,ACH,FC1A,right,central
720575940609079854,SMP.FB.15,CX,SMP.FB.15,GLUT,FB6C,left,central
720575940630411823,NO.253,CX,NO.253,DA,PFNp,left,central
720575940626479674,FB.1047,CX,FB.1047,GLUT,FB8A,left,central
720575940617337413,FB.1179,CX,FB.1179,ACH,vDeltaK,right,central
720575940620040780,FB.1324,CX,FB.1324,ACH,vDeltaA_a,right,central
720575940630444625,FB.65,CX,FB.65,ACH,hDeltaA,left,central
720575940618844757,FB.135,CX,FB.135,ACH,hDeltaB,right,central
720575940619237985,FB.63,CX,FB.63,ACH,hDeltaA,left,central
720575940637653605,SMP.FB.46,CX,SMP.FB.46,GLUT,FB8F_a,left,central
720575940618746491,FB.MB_ML.7,CX,FB.MB_ML.7,unknown,PFR,right,central
720575940621515391,FB.MB_ML.6,CX,FB.MB_ML.6,unknown,PFR,right,central
720575940606933634,FB.572,CX,FB.572,ACH,FC1A,right,central
720575940624824963,FB.1100,CX,FB.1100,unknown,vDeltaB,left,central
720575940635622039,FB.1308,CX,FB.1308,GLUT,FB4A,right,central
720575940620614310,AOTU.BU.32,TuBu,AOTU.BU.32,ACH,TuBu09,right,central
720575940618648235,NO.123,CX,NO.123,ACH,PFNm,left,central
720575940619893419,FB.1229,DAN,FB.1229,DA,PAM09,left,central
720575940631165613,FB.1020,CX,FB.1020,SER,vDeltaC,right,central
720575940605754033,FB.322,CX,FB.322,GLUT,FB4F_a,left,central
720575940636588724,FB.96,CX,FB.96,ACH,hDeltaL,right,central
720575940629609167,NO.112,CX,NO.112,ACH,PFNm,right,central
720575940615650009,FB.993,CX,FB.993,ACH,FC1D,left,central
720575940631100124,FB.1034,CX,FB.1034,GLUT,SA1,right,central
720575940611308259,FB.945,CX,FB.945,ACH,vDeltaD,left,central
720575940622760682,LAL.FB.5,CX,LAL.FB.5,SER,FB4L,right,central
720575940622334699,FB.1030,CX,FB.1030,ACH,FS2,left,central
720575940620417797,FB.336,CX,FB.336,GLUT,FB6K,right,central
720575940623219463,EB.199,CX,EB.199,GABA,ER4d,right,central
720575940624562952,NO.FB.17,CX,NO.FB.17,ACH,PFNd,right,central
720575940621712166,NO.48,CX,NO.48,ACH,PFNv,left,central
720575940622940967,NO.FB.35,CX,NO.FB.35,ACH,PFNd,right,central
720575940631132985,FB.1386,CX,FB.1386,unknown,FC1A,right,central
720575940622252865,FB.377,CX,FB.377,GLUT,FB4Q_b,right,central
720575940623956813,FB.1029,CX,FB.1029,ACH,FC1C,left,central
720575940637260622,FB.504,CX,FB.504,unknown,FB6R,left,central
720575940619025232,FB.1348,CX,FB.1348,ACH,FS3,left,central
720575940617501533,FB.405,CX,FB.405,unknown,FC2A,right,central
720575940621073246,NO.FB.89,CX,NO.FB.89,ACH,PFNp,right,central
720575940625021796,EB.138,CX,EB.138,ACH,PEN_b/PEN2,left,central
720575940610440049,FB.676,CX,FB.676,ACH,FC3,right,central
720575940645927812,FB.896,CX,FB.896,ACH,vDeltaA_a,right,central
720575940618386321,FB.394,CX,FB.394,GLUT,FB2G,right,central
720575940627299227,EB.251,CX,EB.251,GABA,ER3p_b,right,central
720575940628003739,FB.38,CX,FB.38,ACH,hDeltaA,left,central
720575940616027037,FB.892,CX,FB.892,GLUT,FB7M,right,central
720575940616502175,EB.GA.1,CX,EB.GA.1,OCT,EL,right,central
720575940623088565,FB.1102,CX,FB.1102,ACH,vDeltaK,right,central
720575940620925899,SMP.FB.40,CX,SMP.FB.40,GLUT,FB2F_c,left,central
720575940610505701,EB.165,CX,EB.165,GABA,ER3w,right,central
720575940610636773,FB.1069,CX,FB.1069,ACH,vDeltaA_b,right,central
720575940636916713,NO.95,CX,NO.95,ACH,PFNm,right,central
720575940622089195,FB.1176,CX,FB.1176,ACH,vDeltaM,left,central
720575940634360824,NO.40,CX,NO.40,ACH,PFNv,right,central
720575940626660358,FB.525,CX,FB.525,ACH,FC3,left,central
720575940625415196,SMP.FB.25,CX,SMP.FB.25,GLUT,FB5G,left,central
720575940617600064,FB.562,CX,FB.562,unknown,FC2C,right,central
720575940608179268,FB.678,CX,FB.678,ACH,vDeltaI_a,left,central
720575940610980932,FB.8,CX,FB.8,unknown,ExR3,left,central
720575940630985811,FB.1276,CX,FB.1276,ACH,vDeltaL,right,central
720575940620958814,FB.1177,CX,FB.1177,ACH,vDeltaK,right,central
720575940643535982,NO.FB.129,CX,NO.FB.129,ACH,PFNp,right,central
720575940612734066,FB.13,CX,FB.13,DA,FB1H,right,central
720575940649647225,FB.1165,CX,FB.1165,SER,FB5W,left,central
720575940620139643,EB.82,CX,EB.82,GABA,ER2,right,central
720575940625218685,EB.277,CX,EB.277,GABA,ER3d,right,central
720575940625579141,FB.204,CX,FB.204,unknown,FC2A,left,central
720575940615961739,FB.1066,CX,FB.1066,ACH,vDeltaI_b,right,central
720575940615748753,NO.142,CX,NO.142,ACH,PFNm,left,central
720575940610161813,FB.1139,CX,FB.1139,ACH,FC1C,left,central
720575940627299483,EB.337,CX,EB.337,GABA,ER3p_b,right,central
720575940619140262,FB.528,CX,FB.528,ACH,FC3,left,central
720575940619271344,FB.991,CX,FB.991,ACH,FC1D,left,central
720575940610440371,FB.730,CX,FB.730,GLUT,FB2F_c,left,central
720575940634655924,FB.1146,CX,FB.1146,GLUT,FB9C,right,central
720575940623023287,FB.956,CX,FB.956,ACH,vDeltaD,left,central
720575940632640703,FB.1221,CX,FB.1221,ACH,vDeltaM,left,central
720575940633623743,NO.96,CX,NO.96,ACH,PFNm,left,central
720575940608064707,FB.1381,CX,FB.1381,unknown,PFNp,left,central
720575940607343829,FB.750,CX,FB.750,ACH,vDeltaF,right,central
720575940621581526,FB.1337,CX,FB.1337,unknown,vDeltaA_b,right,central
720575940614012134,FB.1262,CX,FB.1262,ACH,vDeltaK,left,central
720575940623154407,FB.826,CX,FB.826,unknown,hDeltaK,left,central
720575940625824999,LAL.496,CX,LAL.496,unknown,FB1C,left,central
720575940623498476,NO.132,CX,NO.132,ACH,PFNm,left,central
720575940622908660,FB.1064,CX,FB.1064,ACH,vDeltaB,left,central
720575940630019323,NO.FB.12,CX,NO.FB.12,ACH,PFNd,right,central
720575940629576960,FB.1356,CX,FB.1356,GLUT,FS4A,left,central
720575940622941447,SMP.FB.23,CX,SMP.FB.23,GLUT,FB5G,right,central
720575940609604875,FB.MB_ML.10,CX,FB.MB_ML.10,SER,PFR,left,central
720575940628708624,FB.686,CX,FB.686,ACH,FC3,left,central
720575940616617245,FB.581,CX,FB.581,ACH,FC2C,right,central
720575940630822175,FB.291,CX,FB.291,DA,PFR,right,central
720575940616813858,FB.MB_ML.8,CX,FB.MB_ML.8,unknown,PFR,right,central
720575940621434150,FB.1284,CX,FB.1284,ACH,vDeltaK,left,central
720575940624940336,FB.559,CX,FB.559,ACH,hDeltaJ,right,central
720575940637211957,FB.1072,CX,FB.1072,ACH,vDeltaL,left,central
720575940630019385,FB.736,CX,FB.736,ACH,FC2C,right,central
